,animeID,episodes,airing,rank,popularity,members,favorites,reviewers,Animation_score,name,source,producers,genre,studio
10605,33564,1,FALSE,8120,5107,5421,11,1224,5.85,Armed Blue Gunvolt,Game,unknown,Action,LandQ studios
10606,33566,1,FALSE,6587,5319,4906,11,1599,6.31,Baki: Most Evil Death Row Convicts Special Anime,Manga,TMS Entertainment,Action,Telecom Animation Film
10607,33569,14,FALSE,4308,2429,27431,75,12399,6.83,Re:Petit kara Hajimeru Isekai Seikatsu,Light novel,unknown,Adventure,Studio PuYUKAI
10608,33570,1,FALSE,13760,13234,141,0,27,4.74,Zenryoku Yobikou 5.5 Seminar Prologue,Other,unknown,Comedy,unknown
10609,33571,9,FALSE,13759,13640,122,0,24,5.42,Zenryoku Yobikou 5.5 Seminar,Other,unknown,Comedy,unknown
10610,33572,12,FALSE,9242,4674,6743,8,965,5.35,Idol Memories,Original,Glovision,Music,Seven Arcs Pictures
10611,33573,13,FALSE,3760,2265,31307,233,10790,6.97,BanG Dream!,Manga,OLM,Music,Xebec
10612,33578,2,FALSE,9258,10680,397,0,139,5.34,Hungry Zombie Francesca!!,Original,unknown,Music,unknown
10613,33580,1,FALSE,11238,14136,96,0,37,4.41,Hikaru no Gen-chan,Original,NHK,Historical,unknown
10614,33581,1,FALSE,1985,1222,76550,185,34570,7.42,Trinity Seven Movie 1: Eternity Library to Alchemic Girl,Manga,Avex Pictures,Action,Seven Arcs Pictures
10615,33583,52,FALSE,12246,13698,119,1,11,6.36,Nana Moon,Original,Alpha Animation,Fantasy,unknown
10616,33589,12,FALSE,2759,2074,36188,89,10334,7.23,ViVid Strike!,Original,KlockWorx,Action,Seven Arcs Pictures
10617,33599,50,FALSE,12226,10503,432,1,20,4.7,Na Sa Er Ding,Original,unknown,Adventure,unknown
10618,33600,13,FALSE,12077,14086,99,0,14,6.5,Menghuan Xiyou,Game,unknown,Action,unknown
10619,33601,13,FALSE,12078,14289,89,0,13,6.08,Menghuan Xiyou 2,Game,unknown,Action,unknown
10620,33602,26,FALSE,12148,12826,161,0,13,5.92,Mo Jing Lieren,Original,unknown,Adventure,unknown
10621,33603,26,FALSE,12152,13960,105,0,9,6.22,Mo Jing Lieren 2nd Season,Original,unknown,Adventure,unknown
10622,33604,29,FALSE,12153,13246,140,0,7,6.57,Mo Jing Lieren 3rd Season,Original,unknown,Adventure,unknown
10623,33605,20,FALSE,2955,1917,41397,289,11391,7.18,Ling Qi,Web manga,Tencent Animation & Comics,Action,Haoliners Animation League
10624,33606,1,FALSE,2916,3834,10884,16,5899,7.19,One Piece Film: Gold Episode 0 - 711 ver.,Manga,unknown,Action,Toei Animation
10625,33607,1,FALSE,11519,13427,131,0,11,7.64,Kahei no Umi,Original,unknown,Historical,Doga Kobo
10626,33618,1,FALSE,8407,8423,1242,2,200,5.74,Ozmafia!! Special,Visual novel,unknown,Historical,unknown
10627,33630,26,FALSE,13617,10913,357,0,27,6.93,Xing You Ji,Original,unknown,Sci-Fi,unknown
10628,33654,12,FALSE,1339,1653,51062,624,21174,7.61,Hitorijime My Hero,Manga,Sotsu,Drama,Encourage Films
10629,33658,1,FALSE,3840,6997,2365,2,546,6.95,Girls & Panzer: Kore ga Hontou no Anzio-sen Desu! - Fushou Akiyama Yukari no Sensha Kouza,Original,unknown,Military,unknown
10630,33659,1,FALSE,8777,9403,755,0,113,5.58,Fushigi na Somera-chan Special,4-koma manga,unknown,Slice of Life,Seven
10631,33661,13,FALSE,4606,8775,1037,1,298,6.76,Crayon Shin-chan Gaiden: Alien vs. Shinnosuke,Manga,unknown,Sci-Fi,Shin-Ei Animation
10632,33662,1,FALSE,13231,13536,127,0,19,5.84,Taka no Tsume 8: Yoshida-kun no X-Files,Original,unknown,Comedy,DLE
10633,33663,6,FALSE,8379,11727,240,0,60,5.75,Kagi Hime Monogatari: Eikyuu Alice Rondo - Extra Song,Manga,Trinet Entertainment,Fantasy,unknown
10634,33668,12,FALSE,4642,2925,19538,28,6013,6.76,Soushin Shoujo Matoi,Original,Bandai Visual,Supernatural,White Fox
10635,33669,1,FALSE,7528,9758,622,0,256,6.06,Cure Miracle to Mofurun no Mahou Lesson,Original,Kinoshita Group Holdings,Action,unknown
10636,33670,52,FALSE,13619,13402,133,0,27,5.04,Xingji Biaoche Wang,Original,unknown,Action,unknown
10637,33671,26,FALSE,10891,13771,114,0,14,5.64,Feng Shu Zhan Jing,Original,unknown,Action,unknown
10638,33672,1,FALSE,1662,8674,1102,3,439,7.5,Doraemon Movie 37: Nobita no Nankyoku Kachikochi Daibouken,Manga,TV Asahi,Adventure,Shin-Ei Animation
10639,33674,1,FALSE,68,250,309446,4267,132236,8.63,No Game No Life: Zero,Light novel,Frontier Works,Game,Madhouse
10640,33681,1,FALSE,7657,5242,5054,4,1215,6.02,Flying Witch Petit Special,Manga,VAP,Comedy,domerica
10641,33685,1,FALSE,6061,6501,2956,1,985,6.43,Cyborg 009: Call of Justice 1,Manga,Production I.G,Action,OLM Digital
10642,33686,1,FALSE,5385,7354,2018,0,794,6.59,Cyborg 009: Call of Justice 2,Manga,unknown,Action,OLM Digital
10643,33687,1,FALSE,5251,7293,2076,2,810,6.62,Cyborg 009: Call of Justice 3,Manga,unknown,Action,OLM Digital
10644,33689,1,FALSE,7371,10166,508,0,274,6.11,Dive to Blue,Game,Sanyo,Music,unknown
10645,33690,12,FALSE,9849,3885,10538,2,2964,4.91,Nazotokine,Original,Pony Canyon Enterprise,Game,Tengu Kobo
10646,33691,1,FALSE,13429,13861,114,0,32,5.13,Tsukiyo to Megane,Book,Gakken,Fantasy,Gakken Eigakyoku
10647,33692,1,FALSE,9391,10615,407,3,218,5.27,Shigeo wa Handsome,Original,unknown,Comedy,unknown
10648,33693,1,FALSE,9885,11102,325,5,197,4.87,Meitantei Gordon,Original,unknown,Mystery,unknown
10649,33694,1,FALSE,9655,11545,262,0,130,5.09,Mukidashi no Mitsuko,Original,unknown,Music,unknown
10650,33695,2,FALSE,10065,13103,147,0,68,4.64,Kabushikigaisha Aokishouji,Original,unknown,Comedy,unknown
10651,33696,1,FALSE,10286,8077,1447,6,936,3.46,3D Onara Gorou ga Dance Dance Dance!!,Original,unknown,Comedy,ILCA
10652,33697,1,FALSE,6109,6188,3324,4,1887,6.42,Gravity Daze The Animation: Ouverture,Game,unknown,Action,Khara
10653,33698,1,FALSE,11410,13547,126,0,43,4.19,IRoid: Koi no Yuukou Frontier,Game,Quick Corporation,Game,Shaft
10654,33702,10,FALSE,5337,9059,902,7,229,6.61,Tong Zhi Zhe,Web manga,Tencent Animation & Comics,Adventure,unknown
10655,33703,25,FALSE,10615,12978,154,0,16,5.06,Chao Shen Youxi,Web manga,Tencent Animation & Comics,Action,unknown
10656,33704,32,FALSE,10420,10817,371,1,45,6.69,AOTU Shijie,Web manga,unknown,Action,unknown
10657,33705,4,FALSE,8502,11579,257,0,52,5.7,Mameshiba the DVD Green Pea-shiba no Kutsujoku,Original,unknown,Comedy,unknown
10658,33708,1,FALSE,8594,10398,454,1,137,5.66,Baku Tech! Bakugan Gachi Special,Manga,unknown,Action,unknown
10659,33709,1,FALSE,7001,7196,2159,0,575,6.21,Garo: Guren no Tsuki Special,Original,Pony Canyon,Action,MAPPA
10660,33710,1,FALSE,10118,12004,216,0,107,4.53,Run & Roll,Original,unknown,Dementia,unknown
10661,33712,5,FALSE,8492,4251,8498,9,3267,5.7,Bikini Warriors OVA,Other,Hobby Japan,Comedy,feel.
10662,33713,2,FALSE,3010,6089,3495,2,1451,7.17,Seihou Bukyou Outlaw Star Specials,Manga,Sotsu,Action,Sunrise
10663,33717,1,FALSE,11032,13562,125,0,18,5.33,Ginga Tetsudou no Yoru: Fantasy Railroad in the Stars Special,Novel,unknown,Drama,KAGAYA Studio
10664,33718,1,FALSE,8422,10798,374,3,146,5.73,Cocktail Prince: Making Love!!,Game,unknown,Harem,unknown
10665,33720,1,FALSE,5626,6113,3445,4,879,6.54,Girls & Panzer Movie: 3-pun Chotto de Wakaru!! Girls & Panzer,Original,unknown,Military,Actas
10666,33723,12,FALSE,11974,10652,401,0,45,4.27,Mahou Shoujo? Naria?Girls Nama de Anime wo Tsukuru Sama,Original,Pony Canyon,Comedy,Bouncy
10667,33724,1,FALSE,4063,6482,2966,4,511,6.89,Monster Strike The Movie: Hajimari no Basho e,Game,Warner Bros. Japan,Action,LIDENFILMS
10668,33726,12,FALSE,2362,2444,27198,161,6849,7.33,Saiyuuki Reload Blast,Manga,Studio Pierrot,Action,Platinum Vision
10669,33727,30,FALSE,12293,12357,190,0,9,5.56,Neko no Dayan: Fushigi Gekijou,Picture book,unknown,Kids,Kachidoki Studio
10670,33728,1,FALSE,2986,3176,16620,18,5549,7.17,Chain Chronicle: Haecceitas no Hikari Part 1,Game,flying DOG,Action,Telecom Animation Film
10671,33729,1,FALSE,3022,3810,11010,13,3746,7.16,Chain Chronicle: Haecceitas no Hikari Part 2,Game,Pazzy Entertainment,Action,Telecom Animation Film
10672,33730,1,FALSE,2942,3971,10022,8,3340,7.18,Chain Chronicle: Haecceitas no Hikari Part 3,Game,Pazzy Entertainment,Action,Telecom Animation Film
10673,33731,12,FALSE,1425,407,212567,1815,106828,7.58,Gabriel DropOut,Manga,Media Factory,Comedy,Doga Kobo
10674,33733,26,FALSE,3631,3560,13126,76,3489,7.01,Inazuma Eleven: Ares no Tenbin,Game,TV Tokyo,Sports,OLM
10675,33734,1,FALSE,7020,9435,745,1,381,6.21,Samurai Noodles: The Originator,Original,unknown,Historical,unknown
10676,33739,52,FALSE,13337,13322,137,2,17,6.59,Tian Xin Ge Ge,Original,unknown,Comedy,Puzzle Animation Studio Limited
10677,33740,1,FALSE,4141,4669,6765,21,2123,6.87,Katekyo Hitman Reborn! x ?lDLIVE Special,Original,unknown,Super Power,Artland
10678,33741,1,FALSE,4810,5911,3775,2,1155,6.72,Kidou Keisatsu Patlabor: Reboot,Original,unknown,Sci-Fi,Khara
10679,33743,12,FALSE,4844,613,153926,653,71045,6.71,Fuuka,Manga,Studio Tulip,Drama,Diomedea
10680,33744,1,FALSE,13645,13081,150,0,30,5.23,Yahabe,Manga,unknown,Game,unknown
10681,33746,12,FALSE,8538,3922,10338,7,4016,5.68,Anitore! XX: Hitotsu Yane no Shita de,Original,F.M.F,Comedy,Rising Force
10682,33753,52,FALSE,13338,14107,98,1,14,7.29,Tian Xin Ge Ge 2nd Season,Original,unknown,Comedy,Puzzle Animation Studio Limited
10683,33755,16,FALSE,11942,8633,1116,2,35,6.29,Ma Shen,Web manga,Tencent Animation & Comics,Game,Thundray
10684,33756,20,FALSE,11214,9584,680,0,24,6.54,Hen Xi You,Web manga,unknown,Action,Vasoon Animation
10685,33757,13,FALSE,13029,10727,387,0,36,6.22,Shuang Yue Zhi Cheng,Original,unknown,Military,unknown
10686,33758,30,FALSE,1622,7988,1497,10,380,7.52,Wu Geng Ji,Manga,Tencent Penguin Pictures,Action,Sparkly Key Animation Studio
10687,33759,13,FALSE,5013,11603,253,1,76,6.67,Feng Wei Ying Xiong,Original,unknown,Action,unknown
10688,33760,12,FALSE,12912,11211,308,0,39,6.74,Shen Ming Zhi Zhou,Manga,iQIYI,Adventure,Haoliners Animation League
10689,33761,12,FALSE,8365,9834,596,0,89,5.76,Qui Shui Yi Yun,Web manga,unknown,Horror,unknown
10690,33762,26,FALSE,13688,10915,357,1,23,6.83,Yong Zhe Da Mao Xian,Original,Tencent Animation & Comics,Adventure,CG Year
10691,33763,26,FALSE,13689,12362,189,1,15,6.67,Yong Zhe Da Mao Xian 2nd Season,Original,Tencent Animation & Comics,Adventure,CG Year
10692,33764,13,FALSE,6866,12042,212,1,58,6.25,Ying Xiong Bie Nao,Original,unknown,Action,Vasoon Animation
10693,33770,1,FALSE,9505,9408,750,1,332,5.19,Kirin Hyoketsu: Atarashiku Ikou Animation Movie,Original,unknown,Slice of Life,Trigger
10694,33771,12,FALSE,8849,1879,42854,35,13851,5.54,Cheating Craft,Novel,Haoliners Animation League,Action,Blade
10695,33772,43,FALSE,13154,14272,90,0,15,4.73,Spy Penguin (ONA),Original,unknown,Adventure,Next Media Animation
10696,33773,1,FALSE,13155,14564,75,0,11,4.36,Spy Penguin (ONA): White Christmas,Original,unknown,Adventure,Next Media Animation
10697,33775,12,FALSE,8034,3128,17173,14,5021,5.89,Soul Buster,Manga,MAGES.,Action,Studio Pierrot
10698,33776,12,FALSE,8702,8542,1167,0,136,5.62,"Watashitachi, Luck Logic-bu! 2",Card game,unknown,Game,unknown
10699,33777,1,FALSE,8330,11551,262,0,101,5.78,Yodomi no Sakagi,Original,Geidai Animation,Drama,unknown
10700,33779,3,FALSE,8571,10927,356,0,78,5.67,Jakusansei Million Arthur Specials,Web manga,Square Enix,Comedy,Gathering
10701,33782,2,FALSE,11902,10981,344,0,12,5.92,Life!,Original,NHK,Slice of Life,unknown
10702,33783,1,FALSE,4928,2166,33571,52,16534,6.69,Godzilla 1: Kaijuu Wakusei,Original,Toho,Action,Polygon Pictures
10703,33787,12,FALSE,13512,13325,137,1,24,6.21,Usamaru,Unknown,unknown,Comedy,Craftar Studios
10704,33788,12,FALSE,4389,3794,11120,77,2948,6.81,Marginal#4: Kiss kara Tsukuru Big Bang,Music,Sotsu,Music,J.C.Staff
10705,33789,0,TRUE,12603,12315,191,0,26,4.73,Peeping Life x Sanyo,Original,unknown,Slice of Life,unknown
10706,33791,1,FALSE,9380,11009,341,2,190,5.28,Warui no wo Taose!! Salaryman Man,Original,unknown,Comedy,unknown
10707,33792,26,FALSE,10892,14111,97,0,11,6.36,Feng Shu Zhan Jing 2,Original,unknown,Adventure,unknown
10708,33795,12,FALSE,7415,4104,9266,4,4669,6.1,Mahou Shoujo Nante Mou Ii Desukara. Second Season,Web manga,F.M.F,Comedy,Pine Jam
10709,33797,12,FALSE,4763,3528,13386,17,5016,6.73,ID-0,Original,Bandai Visual,Sci-Fi,SANZIGEN
10710,33798,1,FALSE,7917,6075,3506,0,1649,5.92,Cheer Danshi!! Recap,Novel,Bandai Visual,Sports,"""Brains Base"""
10711,33801,10,FALSE,9119,9811,604,0,109,5.42,Shiguang Guiyu,Manga,Tencent Animation & Comics,Supernatural,unknown
10712,33803,13,FALSE,8030,5285,4959,5,1670,5.89,Sengoku Choujuu Giga: Kou,Original,King Records,Historical,ILCA
10713,33806,9,FALSE,6932,8521,1178,1,215,6.23,Macross ?: Delta Shougekijou,Original,unknown,Sci-Fi,Studio PuYUKAI
10714,33808,3,FALSE,7080,6702,2710,0,418,6.19,Girlfriend (Note),Game,unknown,Music,Encourage Films
10715,33811,12,FALSE,4645,4130,9154,12,4613,6.76,Teekyuu 8,Manga,DAX Production,Comedy,Millepensee
10716,33814,13,FALSE,9424,3557,13125,9,5883,5.24,Ao Oni The Animation,Game,DAX Production,Comedy,Studio Deen
10717,33818,1,FALSE,1907,3726,11626,6,5554,7.43,Amanchu!: Yakusoku no Natsu to Atarashii Omoide no Koto,Manga,unknown,Slice of Life,J.C.Staff
10718,33820,1,FALSE,10162,5384,4732,0,1651,4.39,Ao Oni The Animation (Movie),Game,unknown,Mystery,Studio Deen
10719,33821,1,FALSE,13374,14673,69,0,7,6.57,"Tokyo Dai Kuushuu: Aoyo, Kaette Koi",Other,unknown,Historical,unknown
10720,33822,1,FALSE,13287,14811,60,0,4,6.5,Ten ni Yaka Reru: E ni Yoru Shougen,Other,unknown,Drama,unknown
10721,33823,1,FALSE,11002,14651,69,0,9,5.78,Genbaku Dome Monogatari,Other,unknown,Drama,unknown
10722,33824,1,FALSE,12854,14757,64,0,5,8,Satoukibibatake,Other,unknown,Drama,unknown
10723,33826,1,FALSE,12295,14844,58,0,6,6,Neko no Kuni no Kenpou,Original,unknown,Historical,unknown
10724,33827,1,FALSE,10965,14820,59,0,8,5.5,Gakushuu Animation Nihon Koku Kenpou,Original,unknown,Historical,unknown
10725,33828,1,FALSE,6753,11986,217,0,51,6.28,Yume Kakeru Kougen: Kiyosato no Chichi Paul Rusch,Other,Magic Bus,Historical,unknown
10726,33831,1,FALSE,10650,14536,77,0,10,3.8,Chii-chan no Kageokuri,Book,unknown,Drama,unknown
10727,33834,12,FALSE,8432,1176,79354,202,20898,5.73,Sin: Nanatsu no Taizai,Other,Genco,Ecchi,Artland
10728,33835,20,FALSE,12639,12190,200,0,20,5.85,PJ Berri no Mogumogu Munyamunya,Game,Fuji TV,Comedy,Doga Kobo
10729,33836,12,FALSE,6350,850,114513,295,42960,6.37,Seiren,Original,Pony Canyon,Romance,Studio Gokumi
10730,33840,12,FALSE,5211,3430,14271,18,3617,6.63,Kabuki-bu!,Novel,Shochiku,School,Studio Deen
10731,33842,25,FALSE,10936,14464,80,0,10,5.8,Fushigi no Yappo Shima: Pukipuki to Poi,Original,unknown,Kids,unknown
10732,33843,1,FALSE,12041,13982,104,0,27,3.48,Matsubara-kun: Mackie E no Ouen Message,Original,unknown,Comedy,unknown
10733,33845,1,FALSE,1173,2835,20860,55,3133,7.67,Free! Movie 1: Timeless Medley - Kizuna,Original,unknown,Slice of Life,Kyoto Animation
10734,33846,21,FALSE,9132,9561,690,0,109,5.41,Garo: Guren no Tsuki - Yurugaro,Original,Pony Canyon,Comedy,DLE
10735,33849,4,FALSE,12302,14384,85,0,17,3.53,Nekoronde ID,Original,Nippon Television Network,Comedy,unknown
10736,33850,12,FALSE,5363,2839,20820,80,4251,6.6,Nil Admirari no Tenbin,Visual novel,Pony Canyon,Fantasy,Zero-G
10737,33854,1,FALSE,11804,14001,103,0,20,4.5,KoSys! Lite: Tsuyoku Suishou Bansaku no Sunglasses - Password Tsukai-mawashi no Jutsu,Original,unknown,Slice of Life,unknown
10738,33855,4,FALSE,8681,8454,1220,1,155,5.63,Show By Rock!! x Joysound,Game,Sanrio,Music,unknown
10739,33856,25,FALSE,12814,14362,86,0,7,7,"Saitama-ken Zaijuu, Fujiyama Osamu, 33-sai, Mushoku (NEET).: Fujilog Nyuumon-hen",Original,unknown,Comedy,unknown
10740,33857,4,FALSE,12815,14388,85,0,7,4.43,"Saitama-ken Zaijuu, Fujiyama Osamu, 33-sai, Mushoku (NEET).: Fujilog Nyuumon-hen Specials",Original,unknown,Comedy,unknown
10741,33858,1,FALSE,11722,14198,93,0,34,3.5,Kissaten Soudou,Other,unknown,Comedy,unknown
10742,33859,1,FALSE,10138,12384,187,2,80,4.48,Chicken Papa,Original,unknown,Comedy,unknown
10743,33860,1,FALSE,12847,14009,103,0,38,3.42,Saru Kani Gassen (Yokoku),Other,unknown,Historical,unknown
10744,33861,2,FALSE,12255,13837,111,0,44,3.57,Nani no Yaku ni Mo Tatanai Karappona Hanashi,Radio,unknown,Comedy,unknown
10745,33862,1,FALSE,10645,13879,108,0,38,4,Chichi Kaeru,Original,unknown,Drama,unknown
10746,33863,1,FALSE,10590,12569,176,0,32,3.53,Cakes,Original,unknown,Comedy,unknown
10747,33864,2,FALSE,10915,14017,102,0,23,3.74,Fujilog (ONA),Other,unknown,Comedy,unknown
10748,33866,1,FALSE,9943,12646,171,0,98,4.81,Wonder,Music,unknown,Music,unknown
10749,33867,0,TRUE,11491,13000,152,0,11,6.55,Kabi Usagi,Original,Ripromo,Comedy,unknown
10750,33868,1,FALSE,11494,14116,98,0,26,3.96,Kabi Usagi: Kaichuu,Original,Ripromo,Comedy,unknown
10751,33869,1,FALSE,11493,13980,104,0,25,3.88,Kabi Usagi: Hikouki,Original,Ripromo,Comedy,unknown
10752,33870,1,FALSE,11492,13979,104,0,25,4.12,Kabi Usagi: Game Center,Original,Ripromo,Comedy,unknown
10753,33871,13,FALSE,9901,11120,321,1,150,4.85,Estima: Sense of Wonder,Original,unknown,Sci-Fi,unknown
10754,33872,1,FALSE,9724,12724,166,0,66,5.03,Fujinkoron-senpai,Original,unknown,Comedy,unknown
10755,33874,1,FALSE,4856,11467,272,0,51,6.71,Kochira Katsushikaku Kameari Kouenmae Hashutsujo: Maguro no Notta Keikan,Manga,unknown,Comedy,unknown
10756,33875,1,FALSE,11758,11803,234,0,38,7,Kochira Katsushikaku Kameari Kouenmae Hashutsujo: Ryoutsu vs. Nakimushi Aidoru!? Nihon Ikkai Dai-Sug,Manga,unknown,Comedy,unknown
10757,33876,1,FALSE,11756,12068,210,0,37,7.27,Kochira Katsushikaku Kameari Kouenmae Hashutsujo: Ryou-san to Chyuuken Rakkii Monogatari - Kameari D,Manga,unknown,Comedy,unknown
10758,33877,1,FALSE,11753,11572,259,0,45,7.38,Kochira Katsushikaku Kameari Kouenmae Hashutsujo: Hashire! Ryoutsu-shiki Chinchin Densha,Manga,unknown,Comedy,unknown
10759,33878,1,FALSE,11757,11758,238,0,44,7.2,"Kochira Katsushikaku Kameari Kouenmae Hashutsujo: Ryoutsu no Asakusa Rinyuuaru Daisakusen!! - Aa, Om",Manga,unknown,Comedy,unknown
10760,33879,2,FALSE,11759,11834,231,0,37,7.19,Kochira Katsushikaku Kameari Kouenmae Hashutsujo: Shiiron Tankentai! Sumidagawa no Chikai - Omoide n,Manga,unknown,Comedy,unknown
10761,33880,2,FALSE,11755,11745,240,1,44,6.77,Kochira Katsushikaku Kameari Kouenmae Hashutsujo: Ryou-san no Sushi Kuinee! - Choujyou Maguro Taiket,Manga,unknown,Comedy,unknown
10762,33881,2,FALSE,11760,11663,248,0,43,7.19,Kochira Katsushikaku Kameari Kouenmae Hashutsujo: Washi to Ore!? - Bokura wa Asakusa Shounen Tanteid,Manga,unknown,Comedy,unknown
10763,33882,2,FALSE,11754,11393,280,0,35,7.17,Kochira Katsushikaku Kameari Kouenmae Hashutsujo: Mezase! Kameari Superstar!! Ryoutsu-shiki Aidoru h,Manga,unknown,Comedy,unknown
10764,33883,4,FALSE,7979,9541,699,1,198,5.9,Chao You Bing,Web manga,KJJ Animation,Comedy,unknown
10765,33884,1,FALSE,9078,12855,160,0,65,5.44,Tokyu Plaza Ginza Open,Original,unknown,Slice of Life,unknown
10766,33885,1,FALSE,8671,11951,219,0,124,5.63,Hane (2016),Music,unknown,Music,unknown
10767,33886,1,FALSE,9402,11931,221,0,117,5.26,Jikkyou Chuukei,Music,Universal Music Japan,Dementia,unknown
10768,33887,1,FALSE,9175,13623,123,0,58,5.4,Time for Christmas,Music,unknown,Music,unknown
10769,33888,3,FALSE,12468,14035,102,0,33,4.09,Omoi Au Christmas 2011,Original,unknown,Fantasy,unknown
10770,33889,12,FALSE,7937,2001,38286,38,6863,5.92,Saredo Tsumibito wa Ryuu to Odoru,Light novel,TBS,Action,Seven Arcs Pictures
10771,33894,1,FALSE,12891,14847,58,0,6,7.67,Sensou: Kodomo-tachi no Yuigon,Other,unknown,Drama,unknown
10772,33895,1,FALSE,11699,15096,43,0,5,5.6,Kimi Shitteru? Shuto Enjou Anime Tokyo Dai Kuushuu,Other,unknown,Historical,unknown
10773,33896,1,FALSE,11622,14876,56,0,3,5.33,Kayoko Sakura no Saku Hi,Other,unknown,Drama,unknown
10774,33897,1,FALSE,13517,14746,65,0,6,5.33,Utsukushii Chikyuu wo Yogosanai de,Picture book,unknown,Drama,unknown
10775,33898,1,FALSE,10164,8555,1157,6,576,4.39,Torikaekko Please,Music,unknown,Music,unknown
10776,33899,17,FALSE,488,3037,18254,494,4788,8.06,IDOLiSH7,Game,Bandai Visual,Music,TROYCA
10777,33902,3,FALSE,7594,4178,8838,10,3568,6.05,Suntory Minami Alps no Tennensui,Original,unknown,Drama,unknown
10778,33903,12,FALSE,7973,8050,1455,0,333,5.9,All-Free kono Natsu Ichioshi Monogatari Campaign Kokuchi Douga,Original,unknown,Slice of Life,unknown
10779,33904,8,FALSE,9757,9530,702,0,230,5.01,Suntory CMs,Original,unknown,Slice of Life,unknown
10780,33905,1,FALSE,8398,8000,1487,2,809,5.74,Hatsune Miku: Hiyashite Narasou Okashi no Ii Oto,Original,unknown,Music,unknown
10781,33906,1,FALSE,9872,13381,135,0,65,4.88,Shangri-La (Music),Music,"""Toys Factory""",Music,unknown
10782,33907,1,FALSE,10089,12848,161,0,88,4.61,Magical Music Train,Music,"""Toys Factory""",Music,unknown
10783,33908,1,FALSE,8590,12814,163,0,75,5.67,Yasoukyoku,Music,"""Toys Factory""",Music,unknown
10784,33909,1,FALSE,9245,10935,354,0,202,5.35,Marine Dreamin',Game,Sanyo,Music,unknown
10785,33910,1,FALSE,9333,10946,352,0,189,5.3,Marine Bloomin',Game,Sanyo,Music,unknown
10786,33911,2,FALSE,8900,9423,746,0,309,5.52,Gakuen Handsome: Legend of Sexy,Game,unknown,Comedy,unknown
10787,33912,2,FALSE,9537,9607,672,0,254,5.17,Gakuen Handsome: Haitoku no Lesson,Game,unknown,Comedy,unknown
10788,33913,6,FALSE,12598,14360,86,0,9,5.56,Peeban,Original,PansonWorks,Comedy,GARDEN LODGE
10789,33914,1,FALSE,9169,12914,157,0,54,5.4,Nineko Gelée,Original,unknown,Music,DLE
10790,33915,1,FALSE,11732,12520,180,0,34,4.59,Kitty-chan wo Sagase! Toyama-shi Stamp Rally,Other,unknown,Comedy,DLE
10791,33916,15,FALSE,13551,14081,100,0,19,5.16,Wanwanwan Coin,Original,unknown,Comedy,DLE
10792,33922,0,TRUE,13236,13080,149,1,20,3.35,"Taka no Tsume-dan, Toyama",Original,unknown,Comedy,DLE
10793,33925,40,FALSE,11330,11257,298,1,24,7.63,Hua Jiang Hu Zhi Bu Liang Ren 2nd Season,Original,Beijing Rocen Digital,Adventure,unknown
